"Time,fr","Time,min",cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25
554,553.7162025,1035.84,924.778,753.777,963.082,472.519,1015.167,876.255,1446.167,1457.713,885.623,819.265,921.203,1252.66,769.209,512.791,1027.431,1149.603,1146.657,1161.349,1253.223,795.598,1160.783,1189.12,1267.591,992.276
555,554.7156902,1050.999,914.679,770.407,957.461,452.069,1007.081,855.648,1436.293,1450.743,883.716,849.482,955.15,1255.38,777.215,494.492,1031.3,1152.127,1151.651,1165.42,1231.028,795.399,1142.167,1135.297,1233.58,964.156
556,555.7151779,1009.113,884.851,731.208,936.434,463.046,1004.436,851.06,1437.356,1445.847,904.623,880.9,917.293,1278.39,804.48,529.643,1028.61,1153.867,1160.019,1171.605,1173.09,798.181,1147.409,1125.391,1212.343,970.923
557,556.7146656,1052.799,939.67,772.939,947.373,490.968,997.175,886.792,1438.262,1462.59,919.094,903.702,894.482,1251.091,836.378,536.468,1070.637,1140.913,1182.177,1187.249,1200.548,798.5,1193.649,1129.341,1208.726,968.771
558,557.7141534,1035.644,917.29,758.572,925.543,468.746,963.775,880.939,1469.343,1455.548,918.838,913.185,896.241,1242.54,835.002,524.815,1019.493,1122.566,1177.441,1164.96,1228.141,773.12,1151.371,1140.125,1258.326,958.468
559,558.7136411,1030.903,905.09,755.617,971.767,464.447,1026.465,852.833,1457.557,1468.575,900.899,912.068,1008.673,1255.596,872.123,503.6,1025.557,1169.403,1204.422,1158.684,1188.051,802.855,1162.863,1129.48,1199.666,953.27
560,559.7131288,1077.016,900.16,777.425,954.058,438.52,1029.969,825.186,1447.214,1488.885,894.043,905.928,1028.206,1269.007,860.061,474.242,1023.769,1181.045,1172.617,1161.278,1187.69,788.327,1161.905,1111.894,1196.538,963.984
561,560.7126166,1016.286,875.694,737.928,964.021,454.423,1011.427,858.594,1488.275,1451.977,894.364,893.7,1006.31,1214.123,858,522.131,1013.076,1175.806,1203.208,1149.269,1190.178,773.879,1138.41,1161.061,1209.445,1011.123
562,561.7121043,982.171,861.254,722.542,972.138,451.829,1021.647,879.188,1472.496,1435.23,887.143,877.85,1125.395,1259.523,873.032,546.875,1015.284,1178.46,1185.744,1169.624,1274.987,785.279,1168.549,1175.287,1269.681,1034.723
563,562.711592,930.559,827,657.757,981.227,448.912,1016.629,883.747,1476.63,1429.921,924.709,912.964,1110.423,1272.157,906.889,523.199,1050.775,1181.501,1197.616,1209.127,1247.509,799.459,1197.388,1165.587,1258.897,1016.887
564,563.7110798,960.736,850.038,701.343,964.623,460.557,1045.858,862.509,1479.444,1401.336,904.404,907.068,1070.199,1243.618,904.675,517.128,1036.474,1125.867,1188.491,1161.334,1234.215,782.377,1171.637,1163.006,1226.039,1030.109
565,564.7105675,975.847,927.123,721.203,1054.208,486.844,1012.839,917.01,1479.02,1438.656,909.028,916.25,1126.704,1260.641,907.4,531.022,1034.72,1191.979,1192.491,1174.349,1268.915,776.333,1207.538,1201.406,1269.959,1041.878
566,565.7100552,1009.76,903.875,740.008,962.843,452.379,1010.794,865.537,1482.839,1394.703,919.475,920.245,1080.591,1287.42,924.573,563.417,1069.225,1152.668,1216.017,1215.659,1228.072,793.114,1191.309,1171.563,1234.651,1023.935
567,566.7095429,1027.158,965.853,752.625,1012.394,491.795,1014.592,901.523,1483.903,1389.618,899.462,887.317,1138.481,1260.073,940.2,594.229,1045.878,1164.03,1225.39,1199.429,1272.65,786.227,1184.164,1210.755,1295.724,1072.858
568,567.7090307,986.136,910.701,704.925,1003.894,469.748,1034.291,879.01,1481.415,1380.195,898.908,896.242,1159.163,1253.412,940.779,581.145,1067.615,1175.977,1237.763,1196.754,1277.64,780.636,1200.33,1192.228,1281.116,1043.07
569,568.7085184,979.892,901.271,699.8,1029.185,469.944,1035.904,896.577,1492.938,1345.615,898.47,896.106,1186.282,1259.63,974.274,600.858,1105.237,1167.127,1227.644,1226.889,1309.427,814.998,1232.445,1208.013,1304.171,1079.463
570,569.7080061,1034.163,974.307,740.399,1071.819,511.24,1012.948,925.47,1489.637,1368.814,895.485,881.6,1187.747,1285.572,981.88,601.237,1080.363,1170.177,1214.219,1216.592,1303.244,812.465,1222,1195.748,1309.786,1060.143
571,570.7074939,1022.697,964.553,748.171,1064.827,499.827,1016.5,903.357,1493.41,1324.663,876.542,849.627,1201.503,1269.798,1001.774,636.689,1062.491,1204.403,1215.012,1200.094,1321.194,806.491,1182.357,1208.001,1309.051,1055.439
572,571.7069816,1004.591,931.436,716.327,1068.754,478.898,1021.734,895.567,1492.548,1330.972,886.965,874.206,1204.039,1317.91,1008.975,669.61,1118.872,1201.766,1237.887,1267.002,1356.245,856.375,1250.963,1243.736,1332.026,1077.996
573,572.7064693,1014.599,931.422,710.354,1050.683,492.577,1007.356,894.478,1489.526,1313.942,893.972,867.988,1172.117,1300.958,1029.96,706.15,1109.208,1203.995,1222.992,1262.677,1325.359,834.23,1225.009,1229.964,1312.622,1080.581
574,573.7059571,1014.053,936.272,719.011,1087.244,494.65,990.302,903.761,1470.351,1286.134,869.919,857.297,1212.388,1324.767,1024.199,692.796,1143.649,1212.209,1224.033,1288.332,1360.851,847.974,1283.411,1226.557,1347.963,1082.226
575,574.7054448,951.235,859.924,690.28,1002.832,441.491,984.804,845.882,1480.226,1271.162,884.225,859.925,1168.181,1310.059,1019.24,667.291,1147.982,1173.617,1240.931,1285.879,1324.519,832.806,1266.263,1201.802,1305.685,1067.058
576,575.7049325,983.267,870.861,720,1022.183,468.835,981.719,844.265,1466.97,1233.229,856.328,837.218,1176.831,1318.053,1033.455,649.137,1142.213,1198.166,1252.262,1270.636,1328.923,828.663,1280.196,1206.535,1289.892,1048.162
577,576.7044202,945.331,844.173,674.729,1037.623,469.853,974.176,833.395,1476.396,1208.163,849.029,832.317,1133.506,1276.306,1050.245,662.512,1162.792,1160.806,1238.609,1263.334,1299.89,832.014,1304.132,1217.567,1283.597,1062.305
578,577.703908,837.147,711.581,601.29,969.003,425.763,972.632,796.12,1469.342,1206.984,844.604,827.524,1124.068,1304.74,1055.027,657.915,1185.828,1114.598,1252.369,1308.834,1302.511,850.607,1326.479,1171.487,1252.32,1045.995
579,578.7033957,808.2,685.132,574.138,959.414,423.006,971.091,773.472,1452.369,1215.231,829.414,807.777,1114.679,1301.464,1072.953,653.276,1224.918,1088.332,1286.125,1286.619,1285.702,849.194,1341.534,1141.441,1216.179,1000.586
580,579.7028834,797.476,682.48,583.88,922.042,418.395,954.375,749.39,1444.071,1203.393,828.962,795.506,1094.654,1259.284,1073.081,655.688,1161.105,1068.978,1247.194,1236.559,1268.107,823.023,1314.507,1125.897,1206.98,991.326
581,580.7023712,864.925,709.987,640.642,936.289,417.555,965.114,744.585,1452.406,1177.666,845.055,835.474,1099.289,1263.101,1072.375,628.553,1202.429,1026.449,1279.752,1296.41,1265.289,844.174,1324.689,1123.599,1186.576,997.204
582,581.7018589,894.656,775.808,661.193,986.901,450.075,965.472,787.284,1465.572,1164.245,827.591,790.499,1137.363,1247.575,1071.662,663.017,1195.159,1039.555,1277.393,1285.55,1289.248,833.162,1334.086,1156.119,1231.262,1019.015
583,582.7013466,853.476,771.87,647.377,972.92,449.566,950.482,767.634,1459.65,1140.678,837.613,830.827,1140.3,1219.345,1077.225,638.626,1115.366,1046.313,1251.273,1220.224,1256.086,810.455,1265.441,1129.785,1192.5,1003.518
584,583.7008344,887.134,779.937,664.501,964.293,431.118,963.289,776.474,1466.806,1153.478,841.645,837.186,1140.627,1218.828,1080.074,713.53,1111.264,1019.462,1246.997,1232.266,1299.263,792.344,1246.952,1144.784,1236.095,1005.273
585,584.7003221,930.635,809.46,688.427,962.009,437.68,961.338,790.028,1467.094,1159.347,843.952,842.69,1133.165,1221.414,1084.415,657.809,1066.307,1052.077,1252.01,1198.287,1272.484,793.415,1239.371,1145.639,1225.784,998.809
586,585.6998098,920.425,834.748,677.547,994.152,458.097,956.851,776.178,1451.702,1182.257,857.455,857.697,1135.05,1252.382,1113.16,655.417,1108.959,1020.184,1240.655,1240.912,1322.208,837.317,1240.869,1137.328,1222.186,987.913
587,586.6992975,952.131,831.241,722.724,954.402,455.991,959.486,754.701,1465.51,1150.755,842.335,849.788,1099.951,1233.186,1120.18,635.121,1120.367,1026.1,1240.417,1233.278,1249.036,843.957,1266.614,1118.725,1185.192,973.12
588,587.6987853,825.067,696.958,608.553,879.399,397.1,1000.331,677.622,1445.514,1136.142,821.094,792.278,1099.67,1235.054,1109.884,640.397,1133.07,988.239,1244.43,1226.293,1257.7,837.582,1281.999,1079.921,1138.443,954.649
589,588.698273,840.065,742.024,639.801,901.036,413.407,977.826,727.901,1461.404,1152.43,821.621,802.946,1096.792,1257.302,1117.503,720.365,1112.75,1027.192,1227.59,1220.731,1288.586,834.454,1255.268,1142.827,1232.233,1015.763
590,589.6977607,840.402,738.594,643.599,897.212,419.651,954.045,730.843,1429.447,1118.935,816.281,790.812,1135.743,1226.138,1129.827,724.429,1156.077,1010.539,1237.94,1238.936,1295.283,837.804,1292.245,1114.538,1211.084,979.306
591,590.6972485,773.836,692.68,613.374,901.873,409.701,938.716,717.052,1438.708,1135.687,819.515,773.014,1135.024,1218.226,1122.969,667.028,1129.963,982.689,1199.68,1212.957,1262.345,818.247,1267.186,1068.373,1176.05,950.524
592,591.6967362,834.76,721.983,670.34,926.59,431.828,932.623,723.568,1431.806,1130.537,828.373,803.227,1144.309,1226.131,1123.191,661.939,1121.279,1006.345,1207.232,1244.063,1261.402,842.742,1262.245,1059.091,1166.748,941.732
593,592.6962239,774.922,686.454,617.755,873.51,411.521,932.062,668.408,1444.138,1105.185,818.616,793.269,1130.749,1219.191,1115.161,702.504,1136.006,958.505,1205.916,1224.404,1254.343,813.234,1279.846,1072.163,1162.984,954.324
594,593.6957117,721.787,657.621,565.328,939.292,432.687,944.164,682.352,1428.78,1123.619,813.962,770.503,1165.583,1215.157,1128.369,670.321,1144.27,997.11,1214.759,1239.671,1274.775,822.523,1280.643,1042.676,1154.932,920.336
595,594.6951994,767.669,669.278,603.945,927.363,426.407,936.751,705.307,1425.404,1137.486,821.719,781.875,1184.398,1221.301,1134.737,671.045,1126.062,947.092,1215.357,1225.177,1262.041,810.208,1267.646,1050.231,1158.39,914.063
596,595.6946871,730.634,636.086,556.995,967.006,424.044,955.35,707.194,1422.477,1125.642,797.377,772.285,1234.22,1254.854,1150.037,668.653,1162.213,980.221,1215.327,1267.683,1275.069,839.07,1286.607,1018.367,1160.167,900.537
597,596.6941748,721.725,616.498,557.293,928.199,420.695,960.063,680.804,1410.888,1074.055,796.059,769.445,1215.619,1202.493,1136.756,637.45,1134.67,974.304,1213.464,1228.575,1236.503,844.276,1272.243,990.031,1122.609,886.265
598,597.6936626,766.446,685.965,611.188,958.366,442.231,974.834,716.731,1425.431,1085.383,789.895,770.807,1244.138,1183.44,1153.174,681.195,1119.081,1059.026,1260.621,1214.652,1283.661,805.679,1255.914,1050.807,1197.493,923.851
599,598.6931503,720.57,666.921,581.902,951.296,418.743,964.106,701.049,1413.033,1077.938,754.032,723.465,1198.289,1224.046,1154.022,697.352,1112.91,997.272,1231.663,1228.271,1289.974,836.908,1260.973,1061.361,1208.887,930.055
600,599.692638,799.096,776.076,681.762,999.921,463.437,965.866,727.002,1418.82,1122.659,778.948,756.804,1235.811,1228.765,1146.57,691.108,1146.013,1034.9,1267.598,1256.849,1312.356,855.217,1278.531,1055.783,1209.599,931.517
601,600.6921258,822.712,788.629,684.522,983.088,453.302,981.342,679.092,1417.509,1060.373,788.745,746.476,1211.706,1240.527,1169.681,694.781,1177.492,999.671,1240.334,1271.424,1304.959,863.53,1307.478,1046.09,1186.861,936.242
602,601.6916135,859.265,840,713.42,1009.893,461.513,968.766,695.156,1420.875,1018.25,779.437,764.901,1263.634,1255.766,1165.247,677.057,1160.587,1042.934,1211.591,1267.403,1302.448,870.248,1277.149,1048.515,1187.138,936.035
603,602.6911012,801.623,783.011,650.695,991.762,427.952,984.824,641.833,1384.126,1002.991,737.953,699.713,1265.591,1198.538,1144.54,623.251,1146.745,990.684,1215.718,1230.358,1248.277,850.548,1267.33,967.356,1120.344,873.07
604,603.690589,713.844,727.177,597.686,988.069,432.444,989.084,649.549,1401.01,1000.056,746.973,686.21,1269.578,1246.349,1165.703,672.346,1165.785,1013.852,1228.38,1244.916,1273.955,856.089,1299.562,1018.519,1186.65,899.192
605,604.6900767,751.101,750.511,619.544,1012.927,433.755,992.864,690.584,1402.897,1013.282,752.412,715.241,1267.587,1211.933,1158.548,644.292,1115.613,991.333,1240.371,1194.873,1274.55,827.654,1236.89,1006.279,1187.808,889.193
606,605.6895644,777.072,764.256,638.405,989.766,424.803,981.579,670.033,1394.462,1011.424,741.022,714.73,1274.986,1208.071,1165.667,693.927,1107.227,1000.463,1216.785,1167.792,1262.73,833.01,1215.105,1007.085,1164.301,899.127
607,606.6890521,727.73,754.757,610.178,994.575,425.487,982.709,691.407,1398.731,1010.037,756.305,697.77,1293.963,1223.141,1167.047,721.255,1123.083,945.495,1197.612,1193.718,1263.735,852.559,1240.665,1026.199,1169.671,936.02
608,607.6885399,752.129,784.56,632.829,991.107,435.255,978.566,704.623,1404.206,1026.16,754.725,711.262,1303.969,1185.115,1162.568,714.54,1115.404,1018.569,1244.336,1179.753,1240.229,819.366,1236.208,1020.27,1165.103,932.28
609,608.6880276,767.802,795.625,629.467,999.791,448.133,977.302,694.585,1376.646,1022.814,744.814,675.961,1303.266,1122.846,1144.045,631.329,1070.231,977.526,1171.17,1119.585,1214.052,795.597,1205.545,932.642,1106.123,865.579
610,609.6875153,774.057,765.922,619.126,1023.009,446.092,996.608,739.286,1393.098,1020.589,719.949,677.291,1343.445,1177.524,1185.044,700.887,1089.865,979.784,1223.609,1172.907,1259.143,830.709,1215.539,982.741,1163.11,889.966
611,610.6870031,771.41,780.176,606.208,1060.157,465.184,985.36,745.701,1384.897,1016.459,715.224,654.866,1361.259,1171.235,1204.892,674.809,1075.046,993.312,1228.228,1142.106,1216.44,838.006,1212.541,979.352,1167.119,884.12
612,611.6864908,680.481,695.814,541.531,1049.082,430.982,1031.27,742.459,1378.964,1039.969,722.284,659.289,1365.24,1200.785,1196.894,672.314,1097.426,956.147,1223.019,1167.398,1270.348,852.415,1250.683,994.77,1194.749,883.73
613,612.6859785,807.306,809.231,643.947,1077.039,464.053,996.85,759.051,1374.172,1059.521,751.481,683.868,1355.81,1191.307,1193.972,733.161,1081.65,992.747,1213.492,1187.941,1290.821,851.044,1236.982,1026.969,1209.276,921.277
614,613.6854663,738.948,703.376,596.741,1011.003,415.647,981.175,697.85,1376.313,1041.196,733.148,683.503,1311.373,1182.553,1198.382,785.669,1073.349,918.763,1221.571,1173.776,1302.461,841.091,1205.532,1052.196,1249.527,951.601
615,614.684954,688.067,682.044,548.026,1021.181,424.012,990.754,710.188,1350.101,987.541,704.845,635.078,1342.458,1134.139,1182.72,727.164,1012.209,961.215,1192.615,1115.522,1277.665,826.252,1152.207,1002.279,1210.507,907.044
616,615.6844417,696.922,662.492,557.06,963.432,406.614,977.288,692.007,1339.965,957.789,706.972,645.719,1314.885,1136.915,1175.118,685.209,1027.621,925.987,1180.921,1118.416,1253.282,831.495,1161.968,962.445,1169.203,898.157
617,616.6839294,729.42,715.948,581.342,993.421,421.912,989.798,736.819,1342.825,972.912,706.398,637.126,1345.627,1130.349,1179.677,708.983,1013.711,924.776,1171.543,1123.117,1265.545,807.705,1127.531,1008.368,1208.506,907.369
618,617.6834172,673.693,715.534,540.671,1000.328,425.178,980.567,713.213,1338.79,999.068,691.462,614.675,1350.199,1101.287,1175.477,679.158,1015.266,919.006,1188.396,1092.156,1224.035,815.976,1145.222,957.929,1171.209,862.34
619,618.6829049,732.839,777.036,596.21,1030.975,442.434,976.049,738.268,1350.104,1002.36,693.15,601.198,1350.576,1103.263,1162.153,693.493,1010.152,922.613,1196.897,1135.496,1260.428,817.768,1160.192,995.528,1216.384,892.334
620,619.6823926,719.988,780.419,584.603,1057.748,457.12,968.903,762.24,1321.777,961.124,701.579,615.909,1370.149,1117.543,1165.088,712.775,1045.932,969.558,1220.702,1139.063,1317.042,815.564,1183.151,1040.578,1265.047,925.205
621,620.6818804,660.036,670.052,545.893,972.085,395.419,991.702,715.335,1327.153,972.918,689.015,610.354,1343.826,1072.367,1160.34,670.486,1030.372,890.68,1216.584,1090.861,1263.044,814.995,1162.571,981.025,1185.426,871.966
622,621.6813681,770.477,811.024,628.754,1043.613,459.576,964.973,789.688,1319.915,951.131,702.531,607.901,1353.304,1121.387,1162.211,807.916,1042.474,932.443,1168.264,1179.157,1358.577,821.006,1179.55,1071.603,1301.052,944.027
623,622.6808558,715.106,748.52,608.639,1000.943,437.856,961.725,719.563,1304.481,969.466,679.525,581.656,1345.903,1073.675,1135.326,744.761,1010.972,886.687,1137.323,1089.593,1274.745,802.233,1169.56,1012.485,1212.309,922.598
624,623.6803436,691.175,710.769,584.171,1000.594,421.32,964.044,701.631,1296.397,939.851,672.48,575.416,1347.383,1050.056,1123.539,664.072,1012.028,858.914,1131.267,1084.403,1252.629,793.599,1159.593,976.681,1159.811,880.324
625,624.6798313,783.404,838.842,638.17,1038.521,458.689,977.569,771.597,1324.398,968.748,696.814,597.962,1379.739,1072.344,1134.924,705.853,993.724,910.99,1173.343,1108.409,1314.645,798.493,1122.686,1096.892,1284.381,979.742
626,625.679319,759.346,813.958,630.494,1016.727,451.895,954.216,753.761,1324.657,961.501,704.048,607.73,1347.344,1063.368,1129.612,714.124,1021.765,943.765,1169.598,1108.443,1302.119,801.65,1152.968,1065.969,1255.961,950.627
627,626.6788067,700.432,754.204,555.621,1011.7,426.385,965.396,755.474,1300.153,966.211,663.656,569.967,1372.406,1104.769,1131.91,745.409,1042.988,919.749,1206.293,1140.437,1314.353,826.413,1174.738,1025.519,1227.098,927.775
628,627.6782945,633.41,676.264,521.677,940.721,374.132,960.363,706.774,1301.723,968.846,670.718,562.42,1322.865,1077.658,1132.081,704.112,1033.921,873.97,1188.545,1089.65,1258.285,807.616,1138.921,1009.667,1201.903,924.527
629,628.6777822,833.077,876.67,684.841,1042.414,450.434,973.247,778.785,1307.609,957.344,700.673,608.56,1370.944,1085.334,1137.126,692.902,1020.125,974.053,1175.384,1116.856,1322.384,806.575,1135.407,1025,1222.688,938.167
630,629.6772699,749.622,792.236,610.608,976.581,432.092,973.768,757.022,1299.27,953.683,697.475,585.609,1346.286,1052.184,1120.244,696.985,974.741,883.951,1149.644,1099.806,1281.558,782.643,1109.386,1048.695,1206.166,941.689
631,630.6767577,724.311,812.586,588.468,1034.654,445.242,982.891,766.215,1290.624,986.871,679.325,574.321,1384.284,1030.829,1109.816,665.43,968.515,931.925,1143.204,1055.421,1280.692,774.281,1095.084,1010.902,1202.436,911.778
632,631.6762454,840.882,881.325,693.915,1044.66,448.273,982.101,790.5,1278.778,961.493,689.863,579.299,1363.87,1042.779,1086.622,668.084,965.649,907.212,1168.474,1061.836,1290.011,771.835,1108.464,1050.969,1218.854,938.727
633,632.6757331,701.673,730.542,572.233,945.455,388.707,978.046,717.348,1265.715,955.761,667.27,569.602,1317.852,1029.291,1087.724,689.163,1012.228,838.844,1148.427,1054.244,1227.521,774.075,1149.257,1027.48,1159.155,940.717
